谱,定数,BPM,小节,时刻s,手,落键,任务类型,星星终点,BREAK,同键连续串长,同刻另一手,同刻note数,本手上一落键,本手上一类型,上一落键环距,距上一落键_拍,本手下一落键,另一手被钉,谱内位置五等分
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,19,29.8065,R,6,tap,,0,1,,1,3,tap,3,0.5,4,,2
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,21,32.7098,R,7,tap,,0,1,,1,2,hold,3,1.5,1,hold:8>None,2
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,21,34.2581,L,3,wifi,7,0,1,LR3(wifi),1,5,tap,2,1.0,1,,2
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,25,40.4517,L,3,wifi,7,0,1,LR3(wifi),1,8,tap,3,1.5,6,,2
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,27,42.1936,L,3,tap,,0,2,,1,6,tap,3,0.5,5,,3
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,29,46.6452,R,6,wifi,2,0,1,LR6(wifi),1,4,tap,2,1.0,4,,3
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,36,56.5162,R,6,hold,,0,1,,1,2,hold,4,2.0,2,,3
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,38,60.1936,L,2,wifi,6,0,1,LR2(wifi),1,1,tap,1,0.5,7,,3
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,39,60.9678,R,7,wifi,3,0,1,LR7(wifi),1,8,tap,1,0.5,2,,3
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,44,68.9033,L,3,tap,,0,1,,1,7,hold,4,2.0,7,,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,45,71.0323,R,7,star,,0,1,L1(slide),2,2,tap,3,0.5,8,slide:1>7,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,46,72.5807,L,2,star,,0,1,R8(slide),2,7,tap,3,0.5,4,slide:8>2,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,49,77.613,L,3,wifi,7,0,1,LR3(wifi),1,6,tap,3,0.375,4,,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,51,80.7098,L,3,wifi,7,0,1,LR3(wifi),1,6,tap,3,0.375,8,,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,52,81.8711,R,6,tap,,0,1,,1,2,hold,4,1.5,1,,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,53,83.8065,L,3,wifi,7,0,1,LR3(wifi),1,6,tap,3,0.375,6,,4
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,54,84.7743,R,6,slide,3,0,1,L7(star),2,4,tap,2,2.625,3,slide:7>2,5
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,55,85.5485,L,3,slide,6,0,1,R2(star),2,7,slide,4,1.0,5,slide:2>7,5
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,57,90.0001,L,3,wifi,7,0,1,LR3(wifi),1,6,tap,3,0.375,4,,5
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,59,93.0969,L,3,wifi,7,0,1,LR3(wifi),1,6,tap,3,0.375,8,,5
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,60,94.2582,R,6,hold,,0,1,,1,2,hold,4,1.5,1,,5
165-Burning Hearts ～炎のANGEL～-remas,13.8,155,61,96.1936,L,3,wifi,7,0,1,LR3(wifi),1,6,tap,3,0.375,5,,5
166-awake-mas,13.2,170,0,0.0,L,2,hold,,0,1,,1,,,,,6,,1
166-awake-mas,13.2,170,16,23.6471,L,2,hold,,0,2,,1,1,hold,1,1.5,4,,2
166-awake-mas,13.2,170,18,26.4706,R,7,hold,,0,2,,1,8,hold,1,1.5,5,,2
166-awake-mas,13.2,170,28,40.9412,R,7,slide,3,0,1,L6(tap),2,1,slide,2,1.5,4,,3
166-awake-mas,13.2,170,32,46.4118,R,7,hold,,0,2,,1,4,tap,3,1.0,5,,3
166-awake-mas,13.2,170,34,49.2353,L,2,hold,,0,1,,1,5,tap,3,1.0,4,,4
166-awake-mas,13.2,170,38,55.2353,L,2,slide,6,0,1,R3(star),2,8,tap,2,3.5,7,slide:3>8,4
166-awake-mas,13.2,170,44,62.4706,R,6,tap,,0,1,L7(tap),2,3,hold,3,1.5,6,,4
166-awake-mas,13.2,170,44,63.0,R,6,tap,,0,1,L7(tap),2,6,tap,0,1.5,8,,4
166-awake-mas,13.2,170,45,64.4118,R,6,slide,3,0,1,L8(tap),2,8,slide,2,1.0,1,,5
166-awake-mas,13.2,170,46,65.2941,L,3,tap,,0,1,R2(tap),2,4,tap,1,0.5,3,,5
166-awake-mas,13.2,170,46,65.8235,L,3,tap,,0,1,R2(tap),2,3,tap,0,1.5,7,,5
167-Terminal Storm-mas,13.4,160,7,11.4375,R,7,slide,2,0,1,,1,8,slide,1,1.5,4,,1
167-Terminal Storm-mas,13.4,160,11,17.25,R,7,tap,,0,1,L6(tap),2,5,tap,2,0.5,8,,1
167-Terminal Storm-mas,13.4,160,18,27.375,R,7,tap,,0,1,L6(tap),2,5,tap,2,0.5,8,,2
167-Terminal Storm-mas,13.4,160,19,28.875,L,3,tap,,0,1,R2(tap),2,4,tap,1,0.5,4,,2
167-Terminal Storm-mas,13.4,160,32,48.75,L,2,hold,,0,1,,1,8,tap,2,1.25,6,,3
167-Terminal Storm-mas,13.4,160,33,50.25,R,6,hold,,0,1,,1,5,hold,1,2.5,1,,3
167-Terminal Storm-mas,13.4,160,34,51.9375,L,3,tap,,0,1,,1,8,hold,3,3.0,2,hold:4>None,3
167-Terminal Storm-mas,13.4,160,34,52.125,L,2,tap,,0,1,,1,3,tap,1,0.5,1,hold:4>None,3
167-Terminal Storm-mas,13.4,160,36,54.75,R,6,hold,,0,1,,1,3,hold,3,2.5,8,,4
167-Terminal Storm-mas,13.4,160,37,55.6875,R,7,tap,,0,1,,1,8,tap,1,0.5,6,hold:1>None,4
167-Terminal Storm-mas,13.4,160,37,55.875,R,6,tap,,0,1,,1,7,tap,1,0.5,5,hold:1>None,4
167-Terminal Storm-mas,13.4,160,38,57.0,R,6,tap,,0,1,,1,5,hold,1,2.0,5,hold:7>None,4
167-Terminal Storm-mas,13.4,160,39,59.4375,L,2,tap,,0,1,,1,5,hold,3,3.0,3,hold:1>None,4
167-Terminal Storm-mas,13.4,160,39,59.625,L,3,tap,,0,2,,1,2,tap,1,0.5,3,hold:1>None,4
167-Terminal Storm-mas,13.4,160,39,59.8125,L,3,hold,,0,2,,1,3,tap,0,0.5,7,,4
167-Terminal Storm-mas,13.4,160,45,69.1875,R,6,slide,2,0,1,L7(tap),2,1,slide,3,1.5,2,,4
167-Terminal Storm-mas,13.4,160,46,70.125,L,2,slide,6,0,1,R4(tap),2,1,tap,1,1.5,6,,4
167-Terminal Storm-mas,13.4,160,49,73.7812,L,3,hold,,0,1,,1,6,tap,3,1.75,1,,5
167-Terminal Storm-mas,13.4,160,50,75.2812,R,7,hold,,0,1,,1,3,tap,4,1.75,5,,5
167-Terminal Storm-mas,13.4,160,51,76.7812,L,2,hold,,0,1,,1,7,tap,3,1.75,4,,5
167-Terminal Storm-mas,13.4,160,52,78.2812,R,6,hold,,0,1,,1,2,tap,4,1.75,8,,5
167-Terminal Storm-mas,13.4,160,56,84.375,R,7,slide,3,0,1,,1,1,slide,2,2.0,1,,5
169-Save This World νMIX-mas,13.3,143,7,13.5315,R,7,slide,3,0,1,,1,8,hold,1,4.25,5,hold:6>None,1
169-Save This World νMIX-mas,13.3,143,10,16.7832,L,2,hold,,0,1,,1,4,hold,2,4.0,8,slide:3>7,1
169-Save This World νMIX-mas,13.3,143,11,18.4615,R,7,hold,,0,1,,1,1,hold,2,2.0,5,slide:8>4,1
169-Save This World νMIX-mas,13.3,143,12,21.5035,L,2,star,,0,2,,1,4,hold,2,3.25,1,slide:2>6,1
169-Save This World νMIX-mas,13.3,143,14,24.3357,R,6,star,,0,1,,1,2,slide,4,1.0,6,,1
169-Save This World νMIX-mas,13.3,143,14,24.7552,R,6,slide,1,0,1,L5(hold),2,6,star,0,1.0,2,hold:5>None,1
169-Save This World νMIX-mas,13.3,143,15,25.5944,L,2,slide,5,0,1,R2(hold),2,5,hold,3,2.0,6,hold:2>None,2
169-Save This World νMIX-mas,13.3,143,15,26.4336,R,6,slide,1,0,1,L6(hold),2,2,hold,4,2.0,3,hold:6>None,2
169-Save This World νMIX-mas,13.3,143,16,27.6923,R,7,star,,0,1,,1,3,slide,4,1.0,7,,2
169-Save This World νMIX-mas,13.3,143,16,28.1119,R,7,slide,4,0,1,L8(hold),2,7,star,0,1.0,3,hold:8>None,2
169-Save This World νMIX-mas,13.3,143,17,28.951,L,3,slide,8,0,1,R3(hold),2,8,hold,3,2.0,7,hold:3>None,2
169-Save This World νMIX-mas,13.3,143,17,29.7902,R,7,slide,4,0,1,L7(hold),2,3,hold,4,2.0,2,hold:7>None,2
169-Save This World νMIX-mas,13.3,143,18,30.8392,L,3,star,,0,1,,1,7,hold,4,2.5,3,,2
169-Save This World νMIX-mas,13.3,143,18,31.2587,L,3,slide,8,0,1,,1,3,star,0,1.0,6,,2
169-Save This World νMIX-mas,13.3,143,20,34.1958,L,2,star,,0,1,,1,6,slide,4,2.0,2,slide:8>4,2
169-Save This World νMIX-mas,13.3,143,20,34.6154,L,2,slide,7,0,1,,1,2,star,0,1.0,8,,2
169-Save This World νMIX-mas,13.3,143,28,48.2517,R,7,hold,,0,1,,1,1,hold,2,2.0,3,,2
169-Save This World νMIX-mas,13.3,143,31,52.8671,R,7,slide,3,0,1,,1,3,slide,4,5.0,7,,3
169-Save This World νMIX-mas,13.3,143,31,53.7063,R,7,slide,2,0,1,,1,7,slide,0,2.0,3,,3
169-Save This World νMIX-mas,13.3,143,33,56.2238,L,2,slide,6,0,1,,1,4,tap,2,3.5,2,,3
169-Save This World νMIX-mas,13.3,143,33,57.0629,L,2,slide,7,0,1,,1,2,slide,0,2.0,7,,3
169-Save This World νMIX-mas,13.3,143,35,60.0,L,2,star,,0,1,,1,7,slide,3,3.0,2,slide:1>5,3
169-Save This World νMIX-mas,13.3,143,35,60.4196,L,2,slide,6,0,1,,1,2,star,0,1.0,7,slide:1>5,3
169-Save This World νMIX-mas,13.3,143,39,65.4545,R,7,hold,,0,1,,1,3,slide,4,1.5,5,,3
169-Save This World νMIX-mas,13.3,143,40,67.1329,L,2,hold,,0,1,,1,6,tap,4,1.0,4,,3
169-Save This World νMIX-mas,13.3,143,41,69.4406,R,6,hold,,0,1,,1,8,hold,2,1.5,8,,3
169-Save This World νMIX-mas,13.3,143,42,71.1189,L,3,hold,,0,1,,1,1,hold,2,1.5,1,,3
169-Save This World νMIX-mas,13.3,143,43,72.7972,L,3,hold,,0,1,,1,7,hold,4,1.5,4,,3
169-Save This World νMIX-mas,13.3,143,44,75.1049,R,6,tap,,0,1,L7(tap),2,8,tap,2,1.0,8,,3
169-Save This World νMIX-mas,13.3,143,45,76.7832,L,3,tap,,0,2,R2(tap),2,1,tap,2,0.75,4,,4
169-Save This World νMIX-mas,13.3,143,46,78.4615,R,7,tap,,0,1,L6(tap),2,5,tap,2,1.0,5,,4
169-Save This World νMIX-mas,13.3,143,47,80.1399,L,2,tap,,0,1,R3(tap),2,4,tap,2,0.75,3,,4
169-Save This World νMIX-mas,13.3,143,49,82.2378,L,3,hold,,0,1,,1,2,tap,1,5.0,7,,4
169-Save This World νMIX-mas,13.3,143,52,88.5315,L,2,hold,,0,1,,1,6,hold,4,3.0,6,,4
169-Save This World νMIX-mas,13.3,143,69,117.0629,R,7,star,,0,1,,1,2,slide,3,3.0,7,slide:8>4,5
169-Save This World νMIX-mas,13.3,143,69,117.4825,R,7,slide,3,0,1,,1,7,star,0,1.0,2,slide:8>4,5
1701-しねばいいのに-mas,13,138,28,49.1304,R,7,wifi,3,0,1,LR7(wifi),1,5,slide,2,3.0,1,,3
1701-しねばいいのに-mas,13,138,28,50.0,R,7,wifi,3,0,1,LR7(wifi),1,5,slide,2,5.0,1,,3
1701-しねばいいのに-mas,13,138,29,50.8696,R,7,wifi,3,0,1,LR7(wifi),1,5,slide,2,7.0,1,,3
1701-しねばいいのに-mas,13,138,29,51.7391,R,7,wifi,3,0,1,LR7(wifi),1,5,slide,2,9.0,1,,3
1701-しねばいいのに-mas,13,138,36,63.4783,R,7,hold,,0,1,,1,8,hold,1,2.0,6,,3
1701-しねばいいのに-mas,13,138,36,63.913,L,3,hold,,0,1,,1,4,hold,1,2.0,2,,3
1701-しねばいいのに-mas,13,138,37,64.3478,R,6,hold,,0,1,,1,7,hold,1,2.0,5,,3
1701-しねばいいのに-mas,13,138,37,64.7826,L,2,hold,,0,1,,1,3,hold,1,2.0,3,,3
1701-しねばいいのに-mas,13,138,38,66.087,L,3,hold,,0,1,R4(tap),2,2,hold,1,3.0,1,,3
1701-しねばいいのに-mas,13,138,40,70.4348,R,7,hold,,0,1,,1,5,tap,2,2.0,4,,4
1701-しねばいいのに-mas,13,138,42,73.0435,L,3,hold,,0,1,R4(tap),2,8,hold,3,4.0,1,,4
1701-しねばいいのに-mas,13,138,44,76.5217,R,6,hold,,0,1,L5(tap),2,2,hold,4,6.0,8,,4
172-円舞曲、君に-mas,13.3,128,5,10.5547,L,3,hold,,0,1,,1,6,hold,3,1.333,1,,1
172-円舞曲、君に-mas,13.3,128,9,18.3672,R,6,hold,,0,1,,1,8,hold,2,1.333,4,,1
172-円舞曲、君に-mas,13.3,128,12,23.8359,R,7,hold,,0,1,,1,3,slide,4,4.0,5,,2
172-円舞曲、君に-mas,13.3,128,24,45.8672,L,3,tap,,0,2,,1,1,hold,2,1.333,3,hold:2>None,3
172-円舞曲、君に-mas,13.3,128,24,46.1797,L,3,hold,,0,2,,1,3,tap,0,0.667,5,,3
172-円舞曲、君に-mas,13.3,128,25,47.2734,R,6,tap,,0,2,,1,4,hold,2,1.333,6,hold:5>None,3
172-円舞曲、君に-mas,13.3,128,25,47.5859,R,6,hold,,0,2,,1,6,tap,0,0.667,8,,3
172-円舞曲、君に-mas,13.3,128,26,50.0859,R,7,tap,,0,2,,1,3,hold,4,1.333,7,hold:5>None,3
172-円舞曲、君に-mas,13.3,128,26,50.3984,R,7,tap,,0,2,,1,7,tap,0,0.667,8,,3
172-円舞曲、君に-mas,13.3,128,29,55.7109,L,3,tap,,0,1,R2(tap),2,1,tap,2,0.333,4,,3
172-円舞曲、君に-mas,13.3,128,30,57.4297,R,6,slide,1,0,1,L7(star),2,3,slide,3,1.0,1,slide:7>4,3
172-円舞曲、君に-mas,13.3,128,50,96.0234,R,6,slide,1,0,1,,1,5,slide,1,2.0,3,hold:6>None,5
172-円舞曲、君に-mas,13.3,128,51,96.9609,L,3,slide,8,0,1,,1,6,hold,3,2.333,5,hold:3>None,5
1732-おても☆Yan-mas,13,90,22,60.0,L,3,slide,6,0,1,,1,6,tap,3,2.0,6,,3
1732-おても☆Yan-mas,13,90,23,63.3333,R,7,star,,0,1,,1,2,slide,3,3.0,7,slide:6>3,3
1732-おても☆Yan-mas,13,90,23,64.0,R,7,slide,2,0,1,,1,7,star,0,1.0,2,slide:6>3,3
1732-おても☆Yan-mas,13,90,24,64.6667,L,3,star,,0,1,,1,6,slide,3,3.0,3,slide:7>2,3
1732-おても☆Yan-mas,13,90,24,65.3333,L,3,slide,6,0,1,,1,3,star,0,1.0,4,slide:7>2,3
1732-おても☆Yan-mas,13,90,29,79.3333,L,3,tap,,0,1,R2(tap),2,7,tap,4,1.0,6,,4
1732-おても☆Yan-mas,13,90,30,80.0,R,7,tap,,0,1,L6(tap),2,1,tap,2,0.5,3,,4
1732-おても☆Yan-mas,13,90,31,84.6667,R,6,tap,,0,1,L7(tap),2,2,tap,4,1.0,3,,4
1732-おても☆Yan-mas,13,90,32,85.3333,L,2,tap,,0,1,R3(tap),2,8,tap,2,0.5,6,,4
1732-おても☆Yan-mas,13,90,36,98.6667,L,3,slide,6,0,1,,1,7,slide,4,1.0,6,,5
1733-Garden Of The Dragon-mas,13.5,120,13,27.75,L,3,tap,,0,1,,1,6,hold,3,1.5,8,,2
1733-Garden Of The Dragon-mas,13.5,120,17,35.75,R,6,tap,,0,1,,1,3,hold,3,1.5,3,,2
1733-Garden Of The Dragon-mas,13.5,120,53,106.5,R,7,slide,8,0,1,L8(slide),2,8,slide,1,1.0,,slide:8>7,5
1785-ドクハク-mas,13.4,208,32,37.7885,R,7,hold,,0,1,,1,5,hold,2,2.0,8,,2
1785-ドクハク-mas,13.4,208,34,39.8077,L,3,hold,,0,1,,1,1,hold,2,2.0,4,,2
1785-ドクハク-mas,13.4,208,65,75.2885,L,2,tap,,0,1,,1,4,tap,2,0.667,4,,3
1785-ドクハク-mas,13.4,208,65,75.7692,R,7,tap,,0,1,,1,5,tap,2,0.667,5,,3
1785-ドクハク-mas,13.4,208,68,79.0385,L,3,hold,,0,1,,1,1,hold,2,2.0,4,,4
1785-ドクハク-mas,13.4,208,70,81.3462,R,6,hold,,0,1,,1,8,hold,2,2.0,5,,4
1785-ドクハク-mas,13.4,208,95,110.4808,L,2,star,,0,1,,1,7,slide,3,7.0,2,,5
1785-ドクハク-mas,13.4,208,95,110.7692,L,2,slide,7,0,1,R1(hold),2,2,star,0,1.0,7,hold:1>None,5
1785-ドクハク-mas,13.4,208,99,115.0962,L,2,star,,0,1,,1,7,slide,3,7.0,2,,5
1785-ドクハク-mas,13.4,208,99,115.3846,L,2,slide,7,0,1,R1(hold),2,2,star,0,1.0,6,hold:1>None,5
1785-ドクハク-mas,13.4,208,103,119.7115,L,3,star,,0,1,,1,6,slide,3,7.0,3,,5
1785-ドクハク-mas,13.4,208,103,120.0,L,3,slide,6,0,1,R5(hold),2,3,star,0,1.0,6,hold:5>None,5
1785-ドクハク-mas,13.4,208,107,124.3269,L,3,star,,0,1,,1,6,slide,3,7.0,3,,5
1785-ドクハク-mas,13.4,208,107,124.6154,L,3,slide,6,0,1,R4(hold),2,3,star,0,1.0,6,hold:4>None,5
1787-ユビキリ-mas,13.3,174,5,7.2414,R,7,slide,2,0,1,L6(slide),2,1,slide,2,3.0,3,slide:6>3,1
1787-ユビキリ-mas,13.3,174,12,16.7241,L,3,star,,0,1,,1,8,slide,3,1.5,7,hold:4>None,1
1787-ユビキリ-mas,13.3,174,13,18.1034,R,6,star,,0,1,,1,1,tap,3,1.5,2,hold:5>None,1
1787-ユビキリ-mas,13.3,174,14,20.3448,R,6,star,,0,1,L1(slide),2,1,star,3,1.0,3,slide:4>1,1
1787-ユビキリ-mas,13.3,174,15,21.0345,L,3,slide,8,0,1,,1,6,slide,3,1.0,8,slide:3>6,1
1787-ユビキリ-mas,13.3,174,44,61.0345,R,6,tap,,0,1,L7(tap),2,4,tap,2,1.0,7,,3
1787-ユビキリ-mas,13.3,174,44,61.5517,R,7,slide,2,0,1,L6(slide),2,6,tap,1,1.5,2,slide:6>1,3
1787-ユビキリ-mas,13.3,174,44,62.2414,L,2,slide,7,0,1,R3(slide),2,6,slide,4,2.0,6,slide:3>8,3
1787-ユビキリ-mas,13.3,174,54,74.6552,R,6,tap,,0,1,,1,8,tap,2,0.5,8,,4
1787-ユビキリ-mas,13.3,174,68,94.4828,L,2,star,,0,1,R6(slide),2,6,star,4,1.0,5,slide:1>6,5
1787-ユビキリ-mas,13.3,174,68,94.4828,R,6,slide,2,0,1,L2(star),2,1,slide,3,1.0,2,,5
1787-ユビキリ-mas,13.3,174,69,95.8621,R,6,slide,2,0,1,,1,1,slide,3,1.0,1,,5
1787-ユビキリ-mas,13.3,174,76,104.8276,L,2,star,,0,1,R3(tap),2,6,slide,4,1.0,2,,5
1787-ユビキリ-mas,13.3,174,76,105.1724,L,2,slide,7,0,1,R3(tap),2,2,star,0,1.0,7,,5
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),5,7.4118,R,7,hold,,0,1,,1,1,hold,2,2.0,5,,1
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),13,18.7303,R,6,hold,,0,1,,1,4,hold,2,1.668,8,,1
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),44,55.485,L,3,star,,0,1,R8(slide),2,8,star,3,1.0,6,slide:5>8,3
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),44,56.0565,R,6,slide,3,0,1,,1,3,slide,3,1.0,5,,3
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),52,64.6279,R,6,star,,0,1,L1(slide),2,1,star,3,1.0,3,slide:4>1,3
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),52,65.1993,L,3,slide,6,0,1,,1,6,slide,3,1.0,4,,3
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),84,100.4374,L,3,tap,,0,1,,1,6,slide,3,1.333,7,,4
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),92,109.7707,R,7,hold,,0,1,,1,5,hold,2,2.0,1,,5
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),93,111.485,L,2,hold,,0,1,,1,8,slide,2,4.0,4,,5
1789-咲キ誇レ常世ノ華-mas,13.5,170-210(170),97,115.7707,L,3,slide,7,0,1,,1,4,tap,1,0.75,7,,5
1793-デッドレッドガールズ-mas,13.8,230,45,47.2174,L,2,slide,6,0,1,,1,6,slide,4,4.0,7,,2
1793-デッドレッドガールズ-mas,13.8,230,113,118.6957,R,6,hold,,0,1,,1,4,tap,2,2.0,1,,5
1793-デッドレッドガールズ-mas,13.8,230,115,120.5217,L,3,hold,,0,1,,1,4,slide,1,2.5,1,,5
1793-デッドレッドガールズ-mas,13.8,230,117,122.8696,L,3,hold,,0,1,,1,5,tap,2,2.0,6,,5
1793-デッドレッドガールズ-mas,13.8,230,119,124.9565,R,7,hold,,0,1,,1,4,tap,3,2.0,2,,5
1793-デッドレッドガールズ-mas,13.8,230,121,127.0435,L,3,hold,,0,1,,1,7,tap,4,3.0,8,,5
1793-デッドレッドガールズ-mas,13.8,230,123,128.8696,R,6,hold,,0,1,,1,5,slide,1,2.5,8,,5
1793-デッドレッドガールズ-mas,13.8,230,125,131.2174,R,6,hold,,0,1,,1,4,tap,2,2.0,3,,5
1793-デッドレッドガールズ-mas,13.8,230,127,133.3043,L,2,hold,,0,1,,1,5,tap,3,2.0,7,,5
1823-キレキャリオン-mas,13.1,170,10,15.0882,R,6,tap,,0,1,,1,3,tap,3,0.75,2,hold:5>None,1
1823-キレキャリオン-mas,13.1,170,11,15.7941,L,3,tap,,0,1,,1,5,hold,2,2.75,8,hold:2>None,1
1823-キレキャリオン-mas,13.1,170,14,20.7353,L,3,tap,,0,1,,1,6,tap,3,0.75,7,hold:4>None,1
1823-キレキャリオン-mas,13.1,170,15,21.4412,R,6,tap,,0,1,,1,4,hold,2,2.75,1,hold:7>None,1
1823-キレキャリオン-mas,13.1,170,22,31.7647,L,2,hold,,0,1,,1,4,tap,2,1.0,6,,2
1823-キレキャリオン-mas,13.1,170,24,34.8529,L,2,tap,,0,1,R3(tap),2,7,tap,3,0.75,6,,2
1823-キレキャリオン-mas,13.1,170,26,37.4118,R,7,hold,,0,1,,1,5,tap,2,1.0,3,,2
1823-キレキャリオン-mas,13.1,170,28,40.5,R,7,tap,,0,1,L6(tap),2,2,tap,3,0.75,3,,2
1823-キレキャリオン-mas,13.1,170,43,61.7647,R,6,tap,,0,1,L7(tap),2,1,tap,3,1.0,4,,3
1823-キレキャリオン-mas,13.1,170,45,64.5882,L,2,tap,,0,1,R3(tap),2,8,tap,2,1.0,4,,3
1823-キレキャリオン-mas,13.1,170,52,73.4118,L,2,hold,,0,1,R1(tap),2,7,slide,3,2.0,4,,4
1823-キレキャリオン-mas,13.1,170,54,76.7647,R,6,tap,,0,1,,1,8,tap,2,1.5,4,,4
1823-キレキャリオン-mas,13.1,170,56,79.0588,L,3,hold,,0,1,R4(tap),2,5,slide,2,2.0,1,,4
1823-キレキャリオン-mas,13.1,170,58,82.4118,R,7,tap,,0,1,,1,5,tap,2,1.5,1,,4
1823-キレキャリオン-mas,13.1,170,69,98.4706,L,3,tap,,0,1,R2(tap),2,8,tap,3,1.0,6,,5
1823-キレキャリオン-mas,13.1,170,71,101.2941,R,7,tap,,0,1,L6(tap),2,1,tap,2,1.0,5,,5
1826-どういうことなの！？-mas,13.4,175,0,0.5143,R,6,hold,,0,1,,1,4,tap,2,1.0,4,,1
1826-どういうことなの！？-mas,13.4,175,1,1.8857,L,3,hold,,0,1,,1,5,tap,2,1.0,5,,1
1826-どういうことなの！？-mas,13.4,175,2,3.2571,R,6,hold,,0,1,,1,4,tap,2,1.0,5,,1
1826-どういうことなの！？-mas,13.4,175,3,4.9714,L,2,tap,,0,1,,1,4,tap,2,1.5,1,hold:3>None,1
1826-どういうことなの！？-mas,13.4,175,4,6.0,L,2,hold,,0,1,,1,8,tap,2,1.0,8,,1
1826-どういうことなの！？-mas,13.4,175,5,7.3714,R,7,hold,,0,1,,1,1,tap,2,1.0,1,,1
1826-どういうことなの！？-mas,13.4,175,6,8.7429,L,2,hold,,0,1,,1,8,tap,2,1.0,1,,1
1826-どういうことなの！？-mas,13.4,175,8,12.0,R,7,tap,,0,1,,1,5,tap,2,1.5,1,,1
1826-どういうことなの！？-mas,13.4,175,12,17.4857,L,2,tap,,0,1,,1,4,tap,2,1.5,8,,1
1826-どういうことなの！？-mas,13.4,175,16,22.6286,L,2,tap,,0,1,,1,7,hold,3,2.0,4,,1
1826-どういうことなの！？-mas,13.4,175,24,33.6,R,7,tap,,0,1,,1,2,hold,3,2.0,5,,2
1826-どういうことなの！？-mas,13.4,175,60,82.6286,R,6,hold,,0,1,,1,3,hold,3,4.5,4,,4
1826-どういうことなの！？-mas,13.4,175,61,84.0,L,3,hold,,0,1,,1,7,tap,4,2.0,3,,4
1826-どういうことなの！？-mas,13.4,175,62,85.3714,L,3,star,,0,1,R2(slide),2,3,hold,0,4.0,7,slide:2>3,4
1826-どういうことなの！？-mas,13.4,175,62,86.0571,R,7,slide,3,0,1,,1,3,slide,4,1.0,1,,4
1826-どういうことなの！？-mas,13.4,175,64,88.2857,R,7,tap,,0,1,,1,5,tap,2,0.5,5,hold:6>None,4
1826-どういうことなの！？-mas,13.4,175,65,90.0,L,2,tap,,0,1,,1,4,hold,2,2.5,1,hold:3>None,4
1826-どういうことなの！？-mas,13.4,175,66,91.5429,R,7,tap,,0,1,L1(slide),2,5,tap,2,1.5,3,slide:1>5,4
1826-どういうことなの！？-mas,13.4,175,68,93.7714,L,2,tap,,0,1,,1,4,tap,2,0.5,4,hold:3>None,5
1826-どういうことなの！？-mas,13.4,175,69,95.4857,R,7,tap,,0,1,,1,5,hold,2,2.5,8,hold:6>None,5
1826-どういうことなの！？-mas,13.4,175,70,97.0286,L,2,tap,,0,1,R8(slide),2,4,tap,2,1.5,6,slide:8>4,5
1826-どういうことなの！？-mas,13.4,175,72,99.2571,L,3,tap,,0,1,,1,1,tap,2,0.5,1,hold:2>None,5
1826-どういうことなの！？-mas,13.4,175,73,100.9714,R,6,tap,,0,1,,1,8,hold,2,2.5,5,hold:7>None,5
1826-どういうことなの！？-mas,13.4,175,76,104.7429,R,6,tap,,0,1,,1,8,tap,2,0.5,8,hold:7>None,5
1826-どういうことなの！？-mas,13.4,175,77,106.4571,L,3,tap,,0,1,,1,1,hold,2,2.5,4,hold:2>None,5
1836-曖昧mind-mas,13.4,135,12,22.6667,R,6,wifi,2,0,1,LR6(wifi),1,4,tap,2,0.75,4,,1
1836-曖昧mind-mas,13.4,135,18,32.4444,R,6,slide,3,0,1,L7(slide),2,8,tap,2,1.5,2,slide:7>4,2
1836-曖昧mind-mas,13.4,135,22,39.5556,L,3,slide,6,0,1,R2(slide),2,1,tap,2,1.5,7,slide:2>5,2
